has_custom_cover_image,description_length,favourites_count,followers_count,friends_count,followers_to_friends_ratio,has_location,username_digit_count,username_length,statuses_count,is_verified,account_age_days,account_type
0,9,8636,191,510,0.37377690802348335,1,0,14,7616,0,1731,0
0,160,10706,102324,510,200.2426614481409,1,0,5,19728,1,3763,0
0,135,3414,2089,848,2.4605418138987045,1,0,10,34309,0,4626,0
0,72,273,1378337,426,3227.9555035128806,1,0,7,7525,1,3434,0
0,25,3905,252,227,1.105263157894737,0,0,12,11920,0,3296,0
0,132,452,122893,319,384.040625,1,0,6,39026,0,4392,1
0,145,74884,1083,242,4.45679012345679,1,1,7,89384,0,1293,0
0,160,17901,4225,2170,1.9461077844311376,1,0,15,160184,0,4040,0
0,144,4737,257,291,0.8801369863013698,1,0,12,1297,0,2480,1
0,7,1393,1851357,615,3005.4496753246754,1,0,9,46396,0,3822,0
0,94,2036,1084,840,1.2889417360285376,1,0,14,34135,0,3618,0
0,7,4079,463,450,1.0266075388026608,0,11,15,10562,0,1760,1
0,60,283,6,0,6.0,0,9,9,50,0,3127,1
0,142,18393,1288,2547,0.5054945054945055,1,0,9,10070,0,4275,0
0,75,369,56,568,0.0984182776801406,1,4,15,649,0,3237,1
0,7,10,10,118,0.08403361344537816,1,0,12,17,0,1261,1
0,79,3850,268,329,0.8121212121212121,1,0,13,3203,0,3125,0
0,2,0,1440920,86,16562.298850574713,0,2,14,1654,1,3111,0
0,3,301,14,215,0.06481481481481481,0,2,5,62,0,1855,1
0,126,94252,13414,2593,5.171164225134927,1,0,15,230,1,4392,0
0,95,7770,3600,2864,1.256544502617801,1,0,11,20181,0,4730,0
0,27,34,33742,123,272.11290322580646,1,0,13,2154,0,3839,0
0,37,32720,252,270,0.9298892988929889,0,0,13,8183,0,2303,0
0,101,140,145245,334,433.56716417910445,1,0,13,182576,0,4040,1
0,147,47,97432,312,311.2843450479233,1,0,14,7295,0,4242,0
0,138,1639,5593821,86,64296.793103448275,0,0,13,6535,1,2197,0
0,160,937,49118,157,310.873417721519,1,0,14,39389,1,4211,0
0,36,17,23,0,23.0,1,0,11,252,0,3091,0
0,95,1880,13,81,0.15853658536585366,1,0,15,2599,0,4093,1
0,8,1130,35,59,0.5833333333333334,1,0,15,2781,0,2157,0
0,77,41,2,0,2.0,1,3,15,504,0,1273,1
0,149,1515,236955,1497,158.18090787716955,1,0,15,34765,1,3978,0
0,167,8941,39905,39546,1.009052519786583,1,0,9,67576,1,4843,0
0,12,2353,283,1493,0.1894243641231593,1,0,5,3346,0,1700,1
0,117,93,0,0,0.0,0,0,15,194,0,1445,0
0,66,12810,97361,1223,79.54330065359477,0,0,13,9832,1,3239,0
0,65,8,15,0,15.0,1,0,14,188,0,3303,0
0,161,417486,103325,96628,1.0692959670492295,0,0,12,228013,0,2782,0
0,62,395,16,0,16.0,0,0,12,82,0,3474,1
0,157,1290,2962,719,4.113888888888889,1,0,7,7166,1,4410,0
0,86,126,951,1001,0.9491017964071856,1,0,13,14195,0,3870,0
0,7,2157,234,37,6.157894736842105,1,0,10,4859,0,4195,1
0,101,18722,154,188,0.8148148148148148,1,4,9,5450,0,1300,1
0,17,2391,16,0,16.0,1,0,9,3398,0,3299,1
0,44,2020,5,9,0.5,1,0,10,3006,0,2516,1
0,120,7929,60832,2790,21.795772124686493,1,0,5,25846,1,3968,0
0,7,976,174,626,0.27751196172248804,0,0,7,78641,0,3769,0
0,47,199,2,0,2.0,0,2,6,51,0,4229,1
0,159,5424,394,747,0.5267379679144385,1,0,15,2252,0,2982,0
0,41,161,9,0,9.0,0,0,14,35,0,3304,1
0,79,9202,72380,174,413.6,0,0,13,16581,0,2867,0
0,59,19844,557,414,1.342168674698795,1,0,11,29500,0,2971,1
0,31,856,2,0,2.0,1,0,12,1267,0,3431,1
0,5,4434,207,179,1.15,0,0,9,1045,0,1725,0
0,52,2719,354,482,0.7329192546583851,0,1,14,2620,0,2311,0
0,127,7268,1269,1601,0.7921348314606742,1,0,7,36667,0,3929,0
0,160,44377,5158,727,7.085164835164835,1,0,12,7746,1,3930,0
0,110,88891,563,379,1.481578947368421,1,0,12,58485,0,3652,0
0,34,3214,212,1135,0.18661971830985916,1,0,10,384,0,3790,0
0,155,59112,564,689,0.8173913043478261,1,0,8,53624,0,2677,0
0,78,46754,812,718,1.129346314325452,1,0,14,78059,0,2987,0
0,125,920,2,0,2.0,1,4,7,1311,0,3215,1
0,155,15790,29915,32893,0.9094363713747188,1,0,13,206997,1,4191,0
0,36,17464,466,872,0.5337915234822451,1,0,10,30791,0,3446,0
0,34,127,1,0,1.0,0,3,15,221,0,1118,0
0,71,3106,794,694,1.1424460431654677,1,0,13,5943,1,4392,0
0,56,21798,1902006,692,2744.5974025974024,1,0,15,6964,1,4201,0
0,66,603,450,599,0.75,1,0,13,6723,0,2137,1
0,113,1935,27,164,0.16363636363636364,1,0,8,4387,0,3040,1
0,35,59,30,135,0.22058823529411764,1,11,15,699,0,2059,1
0,137,81,39,55,0.6964285714285714,1,0,15,105,0,1189,0
0,160,180,29646,868,34.115074798619105,1,0,12,4503,1,3592,0
1,24,55,267,25,10.26923076923077,0,0,7,133,0,2457,0
0,117,998,2800039,374,7466.770666666666,1,0,9,203100,1,3844,1
0,124,97,0,0,0.0,0,8,15,181,0,1445,0
0,9,7818,307,137,2.2246376811594204,0,0,13,29043,0,3599,0
0,43,40,752509,113,6600.956140350877,0,2,9,646,1,3144,0
0,121,234,2659711,77,34098.85897435898,1,0,15,814,1,2974,0
0,7,529,1293,933,1.3843683083511777,0,0,15,144923,0,2147,1
0,82,109,142861,372,383.0053619302949,1,0,10,11628,0,3600,0
0,7,983,275,4992,0.05507710795113158,1,1,8,24632,0,4235,0
0,108,1946,17904,117,151.72881355932202,1,1,10,3651,1,3472,0
0,160,99132,17484,17511,0.9984010963910461,1,0,6,46327,0,4252,0
0,7,4561,172,306,0.5602605863192183,1,0,10,3488,0,4005,0
0,152,3993,20299,19636,1.0337118704486428,0,4,10,96981,0,1261,1
0,29,11930,339,292,1.1569965870307166,1,0,12,9543,0,2040,1
0,19,31299,1320,725,1.8181818181818181,1,0,10,34069,0,3416,0
0,79,1084,1400080,280,4982.491103202847,1,0,11,2611,1,3558,0
0,7,1196,6,0,6.0,0,4,13,1668,0,3684,1
0,89,1977,78,161,0.48148148148148145,0,0,11,2750,0,2813,1
0,90,95,2026968,79,25337.1,0,0,13,105307,1,3759,0
0,120,21878,6515,3014,2.1608623548922057,1,0,6,22810,1,4189,0
0,7,665,8,0,8.0,0,0,13,1056,0,2448,1
0,48,150,257,197,1.297979797979798,1,0,12,19462,0,4137,0
1,7,14,1,0,1.0,0,0,10,208,0,3170,0
0,95,0,28,0,28.0,0,0,11,886,0,903,1
0,84,1474,151,399,0.3775,0,0,8,772,0,3864,0
0,138,1884,1035712,1451,713.3002754820936,1,0,9,140846,1,4242,0
0,7,2402,12,89,0.13333333333333333,1,0,11,3455,0,1491,1
0,150,8994,1722,1274,1.3505882352941176,1,4,14,14940,1,1931,0
0,84,11877,5916,941,6.280254777070064,0,1,9,37041,1,3059,0
0,158,27,1921638,43,43673.59090909091,1,0,12,5566,1,3677,0
0,7,2586,23,24,0.92,0,0,14,3464,0,2669,0
0,20,194,26,74,0.3466666666666667,1,0,13,268,0,3766,1
1,7,11,1,0,1.0,0,0,11,11,0,2412,1
0,40,1420,20,0,20.0,1,0,7,2051,0,3566,1
1,7,2307,9,61,0.14516129032258066,0,0,7,3581,0,2997,1
0,5,0,4367008,1,2183504.0,1,4,9,431,1,3985,0
0,151,39,607,378,1.6015831134564644,1,0,10,896,0,2895,0
0,31,66,0,0,0.0,0,0,14,142,0,1445,0
0,60,183,82,0,82.0,0,0,10,169,0,2894,1
1,7,17,12,0,12.0,1,0,14,149,0,4062,0
0,50,270,29,260,0.1111111111111111,0,4,11,55,0,2915,1
0,83,373,36,87,0.4090909090909091,1,3,10,364,0,3452,0
0,21,925,1189073,265,4470.199248120301,1,0,13,9662,1,4337,0
0,58,14757,661103,10001,66.09708058388323,1,0,7,12602,1,3226,0
0,69,126,1,0,1.0,0,3,9,33,0,3903,1
0,7,2111,14,0,14.0,0,4,14,2943,0,3026,1
0,153,19582,72,144,0.496551724137931,1,1,11,3438,0,2842,0
0,82,446010,1577476,3390,465.19492774992625,1,0,10,63221,1,4191,0
0,16,6111,231,2026,0.1139615194869265,1,4,11,9745,0,3524,0
0,7,9782,870,550,1.5789473684210527,,0,9,16262,0,4081,0
0,10,1810,143,1137,0.1256590509666081,1,0,12,2454,0,3618,0
0,7,6,65,0,65.0,0,0,14,147,0,3121,0
0,145,919,73,315,0.2310126582278481,1,0,9,459,0,874,0
0,139,17546,171,741,0.23045822102425875,0,0,14,9783,0,886,0
0,69,5514,442,464,0.9505376344086022,1,0,15,115231,0,2078,0
0,128,688,1153,361,3.185082872928177,1,0,13,57362,0,3866,0
0,146,7060,230467,21116,10.913813515177345,1,1,6,173070,0,2523,1
0,131,2549,1920,2267,0.8465608465608465,1,0,15,20054,0,4193,0
0,64,5393,328,0,328.0,0,0,12,20494,0,3103,0
0,134,14310,17661,483,36.489669421487605,1,0,11,11431,0,3110,0
0,70,87992,2236,2460,0.9085737505079237,0,3,15,105358,0,1257,1
0,7,1250,1,25,0.038461538461538464,0,4,10,1752,0,1587,1
0,159,16039,1209,1702,0.7099236641221374,1,0,9,5636,0,2843,0
0,91,5633,134478,2593,51.84194294525829,1,0,11,111168,1,4235,0
0,156,5834,2815,4575,0.615166083916084,1,2,14,52455,0,4150,0
0,76,4931,223,813,0.273955773955774,1,0,8,5013,0,3094,1
0,7,1689,25,127,0.1953125,0,0,11,2514,0,3105,0
0,147,8855,124973,1591,78.50062814070351,1,0,12,16291,1,3714,0
0,50,238,106881,3414,31.297510980966326,1,0,8,57591,1,4066,0
0,7,670,16,1279,0.0125,0,0,7,903,0,3423,1
0,23,1658,2393,0,2393.0,1,2,11,8370,0,4081,0
0,75,920,352737,719,489.9125,1,0,15,9710,0,3540,0
0,48,19,887977,937,946.6705756929638,1,2,14,13106,1,4130,0
0,93,1365,2214,1879,1.1776595744680851,0,0,9,32319,0,4189,0
0,7,606,333,2870,0.11598746081504702,1,0,9,302,0,4063,0
0,154,0,76,0,76.0,1,2,12,3793,0,2374,1
0,35,52,1,0,1.0,0,4,12,284,0,1159,1
0,50,106,0,0,0.0,0,0,14,13,0,985,1
0,59,4874,19173,705,27.157223796033993,1,0,14,2936,1,3428,0
0,117,131,0,0,0.0,0,3,13,232,0,1118,0
0,158,94443,1516,2515,0.6025437201907791,1,4,11,42592,0,2302,0
0,70,884,11341264,68,164366.14492753622,0,0,7,2162,1,2498,0
0,69,13283,153015,1077,141.94341372912803,1,0,10,42164,1,3626,0
0,7,1389,13,0,13.0,1,6,11,2031,0,1293,1
0,20,936,662577,145,4538.198630136986,0,0,10,406,1,2284,0
0,112,1332,12,37,0.3157894736842105,0,1,15,1332,0,1446,1
0,47,332,4222,4640,0.909717733247145,0,0,10,221,0,2053,1
0,32,36743,434,701,0.6182336182336182,1,4,12,11288,0,3096,0
0,150,175064,17965,14496,1.2392219079809617,1,0,9,96611,0,4126,0
0,159,0,78,12,6.0,1,0,13,8027,0,1059,1
0,155,7694,1211,2550,0.47471579772638184,1,0,11,4519,0,3389,0
0,97,1,7,5,1.1666666666666667,0,0,9,10804,0,1407,1
0,6,8093,1123,1494,0.7511705685618729,0,1,12,11802,0,3089,0
0,21,1962,120,161,0.7407407407407407,0,1,11,476,0,2117,0
0,83,330,107,124,0.856,1,0,15,262,0,2555,0
0,38,45,1052219,386,2718.9121447028424,1,0,14,459356,1,2164,1
0,39,18,23,28,0.7931034482758621,1,0,13,2989,0,3343,0
0,98,4139,352,357,0.9832402234636871,1,2,8,5750,0,1826,0
0,7,1331,10,29,0.3333333333333333,0,0,13,1331,0,1462,1
0,62,77,0,0,0.0,1,4,15,21,0,2771,1
0,22,1666,14,0,14.0,1,1,6,1778,0,2190,1
0,160,12571,508,3298,0.15398605638072144,1,0,11,5549,0,4083,0
0,23,1528,489,1006,0.4856007944389275,0,2,7,2204,0,3823,0
0,7,1269,2,15,0.125,0,2,9,1901,0,2622,1
0,13,1016,7,21,0.3181818181818182,0,0,8,1517,0,2223,1
0,59,1321,166,0,166.0,1,0,10,4953,0,3303,0
0,51,1792,35,441,0.07918552036199095,1,1,7,151,0,3224,0
0,117,3,359,407,0.8799019607843137,1,0,12,7331,0,3819,1
0,7,1319,121194,446,271.1275167785235,1,0,8,53732,1,4160,0
0,5,2097,65688,315,207.873417721519,1,0,14,8949,1,4162,0
0,86,79611,13972,12207,1.1444954128440368,1,0,12,96013,0,1551,0
0,79,0,16,152,0.10457516339869281,1,0,15,1360,0,1512,1
0,160,948,1519,3373,0.45020746887966806,1,0,6,5495,0,836,1
0,160,9645,6787,721,9.40027700831025,1,3,11,6104,0,3071,0
0,7,9355,773,337,2.28698224852071,1,0,11,5498,0,2780,0
0,25,18319,475,355,1.3342696629213484,0,1,12,26641,0,2881,0
0,7,1910,618,438,1.4077448747152619,0,2,14,2907,0,3045,0
0,94,13329,603,444,1.355056179775281,1,0,8,10136,0,3600,0
0,32,23296,368,343,1.069767441860465,1,1,12,38643,0,2658,0
0,36,61,3482567,109,31659.7,1,0,15,16999,1,3407,0
0,11,5362,216,0,216.0,0,4,12,5160,0,2522,0
0,7,1964,4,21,0.18181818181818182,0,0,11,2734,0,3632,1
0,21,38,11,24,0.44,0,3,9,64,0,2741,0
0,94,4541,95724,2184,43.80961098398169,1,0,4,167721,1,4481,0
0,85,45019,94,219,0.42727272727272725,1,4,8,4862,0,3628,0
0,53,97945,2508,2236,1.1211443898077782,1,0,13,66789,0,2522,0
0,128,942,143,317,0.449685534591195,0,0,8,2289,0,3772,0
0,37,25876,8719,883,9.863122171945701,1,0,11,19955,1,3452,0
0,7,1020,4,8,0.4444444444444444,0,0,10,1223,0,3080,1
0,71,4777,2995726,9461,316.6060029592052,1,0,8,68161,1,4150,0
0,79,147443,673,1028,0.6540330417881438,0,5,15,80824,0,2454,0
0,7,3178,342,488,0.6993865030674846,0,0,8,16118,0,4111,0
0,95,13961,188,177,1.0561797752808988,1,0,14,8701,0,3851,0
0,154,4248,984,962,1.0218068535825544,1,0,14,8554,0,3490,0
0,7,1855,11,0,11.0,0,4,8,2736,0,3782,1
1,7,41,3,0,3.0,0,0,8,56,0,2408,1
0,58,10889,275,351,0.78125,1,0,10,31773,0,4128,0
0,158,2972,1641,1494,1.0976588628762542,1,3,15,6407,0,1766,1
0,153,4196,811,182,4.4316939890710385,0,1,11,4390,0,2981,0
0,7,966,42,70,0.5915492957746479,1,4,8,332,0,3752,0
0,7,251,379,1796,0.2109070673344463,1,1,8,8054,0,3448,0
0,41,93,0,0,0.0,0,3,15,634,0,1155,1
0,7,12888,46992,45321,1.0368474471559066,1,0,12,2705,1,4151,0
0,26,76,27,0,27.0,0,3,15,204,0,3025,0
0,67,40,148001,130756,1.1318782168449872,1,0,12,262546,0,3547,1
0,117,47289,2834,1292,2.1918020108275327,1,0,15,16245,0,2762,0
0,130,1735,4620,1889,2.4444444444444446,1,2,13,6992,0,4204,0
0,12,288,95,180,0.5248618784530387,1,0,13,249,0,2835,0
0,152,38534,756,2287,0.3304195804195804,1,0,8,52093,0,3825,0
0,147,6250,1073006,79,13412.575,1,0,7,4294,1,2651,0
0,23,280,43,214,0.2,1,0,9,531,0,4119,0
0,48,0,101793,285,355.9195804195804,0,0,12,1844,1,3344,0
0,7,1002,340414,1329,255.95037593984964,0,0,9,176987,1,3479,0
0,7,16,23,1744,0.013180515759312322,0,0,7,102,0,3640,0
0,152,2,107856,91620,1.1771973674157672,0,0,6,392544,0,3030,1
0,160,129162,1564,2473,0.6321746160064673,1,0,14,166813,0,3548,0
0,137,7125,134276,1793,74.84726867335563,1,0,12,10990,1,3730,0
0,133,2161,6069,957,6.335073068893529,1,0,6,6037,1,3973,0
0,145,4715,822220,1062,773.4901222953904,1,0,9,17401,1,3101,0
0,157,11,16086,2129,7.552112676056338,1,1,15,1460,0,2259,1
0,51,28,1074,16,63.1764705882353,0,0,14,7647,0,3391,0
0,92,726,670715,502612,1.3344561322528465,1,0,11,8564,1,3626,0
0,7,1314,17,20,0.8095238095238095,0,0,13,731,0,2574,0
0,110,45410,365,446,0.8165548098434005,0,2,13,11956,0,4107,0
0,95,12704,375576,234,1598.195744680851,1,0,11,25692,1,3979,0
0,105,140596,41412,17228,2.403621800452725,0,0,15,97143,0,4169,0
0,84,1830,913,702,1.298719772403983,0,0,10,12217,0,3401,0
0,7,5532,448,134,3.3185185185185184,1,0,9,30906,0,2406,0
0,72,3286,873,470,1.8535031847133758,1,0,14,11093,0,4155,0
0,159,13340,94380,1093,86.27056672760511,0,0,12,10282,1,4138,0
0,11,14927,1527,1175,1.2984693877551021,1,0,9,102686,0,3961,0
0,7,2225,23,211,0.10849056603773585,0,2,9,3581,0,3088,1
0,118,9253,625,43,14.204545454545455,1,0,6,10424,0,2120,0
0,46,11157,1806,1343,1.34375,1,0,12,123369,0,3758,0
0,7,3547,231674,688,336.2467343976778,1,0,7,995,1,4069,0
0,125,6812,445,1539,0.288961038961039,1,0,10,4186,0,1962,0
0,7,841,1,2,0.3333333333333333,1,1,12,1149,0,3645,1
0,74,21748,185270,239,771.9583333333334,1,3,8,284929,0,2815,1
0,18,1042,32,0,32.0,1,0,14,1571,0,3929,0
0,123,587,17009,1883,9.028131634819532,1,0,8,1276,1,4098,0
0,142,69862,703,2886,0.24350536889504676,1,0,10,29235,0,3713,0
0,7,19,0,0,0.0,0,4,12,179,0,1155,1
0,38,1358,4858554,0,4858554.0,1,0,8,30607,1,4022,0
0,99,5704,544,199,2.72,1,0,13,983,0,3195,0
0,35,7022,198,274,0.72,0,0,8,2919,0,2818,0
0,13,3498,32093,268,119.30483271375465,1,0,10,1751,0,2347,0
0,77,461,499,335,1.4851190476190477,1,0,13,661,0,2695,0
0,89,9730,1073,493,2.172064777327935,1,0,10,32689,0,3639,0
0,35,144565,839,602,1.3913764510779436,1,0,12,46086,0,2913,0
0,123,3965,201,193,1.0360824742268042,1,0,9,1379,0,866,0
0,83,7452,51,138,0.3669064748201439,1,0,10,12665,0,686,0
0,104,2411,4900,12713,0.3854019191442504,1,0,15,6325,0,3107,1
0,7,1497,12,83,0.14285714285714285,0,0,6,2224,0,1846,1
0,145,1018,178341,541,329.04243542435427,1,0,10,155636,1,4201,1
0,20,13,45,0,45.0,1,0,12,150,0,4131,0
0,93,345,0,18,0.0,1,1,13,344,0,1411,1
0,7,3342,267,166,1.598802395209581,0,0,11,16021,0,3856,0
0,7,747,15,36,0.40540540540540543,0,0,9,1882,0,4074,0
0,160,4878,285,77,3.6538461538461537,1,1,10,18667,0,4275,0
0,128,36613,3089,685,4.502915451895044,1,0,14,51689,0,4090,0
0,109,21766,1749,3336,0.5241234641893917,0,0,12,174461,0,4229,0
0,7,2400,18,0,18.0,0,0,11,3395,0,2736,1
0,155,4810,24255,22303,1.0874730989956958,1,0,11,21864,1,3219,0
0,148,3238,231811,5686,40.76156145595217,0,0,15,24434,0,3666,0
0,7,2397,8,38,0.20512820512820512,1,2,15,3025,0,1263,1
0,80,2955,121,449,0.2688888888888889,1,0,12,3848,0,1603,1
0,150,13,105,25,4.038461538461538,1,0,15,13891,0,1468,1
0,159,466,133,575,0.2309027777777778,0,0,10,499,0,1425,0
0,139,4159,1580,809,1.9506172839506173,1,0,12,5256,0,1602,0
0,80,41,21,14,1.4,1,1,15,317,0,1273,1
0,148,2,410,5,68.33333333333333,1,0,10,4293,0,1306,1
0,37,26,26,0,26.0,0,4,13,39,0,1546,1
0,152,2600,790001,1145,689.3551483420594,1,0,12,6795,1,3246,0
0,68,6,1971992,51,37922.92307692308,1,0,15,2040,1,3366,0
0,7,3774,23,239,0.09583333333333334,1,0,11,3162,0,4172,1
0,7,1323,6,0,6.0,0,4,8,1836,0,4060,1
0,7,1472,11,0,11.0,1,0,10,1815,0,1342,1
0,114,84,0,0,0.0,0,0,11,235,0,1445,0
0,23,138,1893508,20,90167.04761904762,1,0,12,6275,0,2475,0
0,84,22365,3904,1668,2.3391252246854406,1,0,15,291707,0,3885,0
0,1,2917,81,78,1.0253164556962024,0,0,10,4834,0,3996,1
0,43,4948,221,238,0.9246861924686193,0,2,12,4575,0,3196,0
0,64,17207,49,1108,0.04418394950405771,0,2,9,1656,0,2779,0
0,124,2047,978895,503,1942.251984126984,1,2,7,5973,1,3359,0
0,160,94375,667,1860,0.3584094572810317,1,0,11,84027,0,3455,1
0,159,2323,21,358,0.0584958217270195,1,0,11,2029,0,710,0
0,56,174,13,0,13.0,0,4,10,40,0,2931,1
0,22,151,2678603,30,86406.54838709677,0,1,13,1580,1,2292,0
0,69,8386,184,306,0.5993485342019544,1,0,13,5925,0,4127,0
0,35,79370,13473,1238,10.87409200968523,1,0,15,5195,1,3986,0
0,63,3200,440,917,0.4793028322440087,1,0,8,6457,0,2501,1
0,7,1485,22,213,0.102803738317757,0,1,12,6619,0,4156,0
0,130,7,87,17,4.833333333333333,0,0,13,6517,0,586,1
0,58,2060,1158,846,1.3671782762691853,0,0,12,246943,0,3631,0
0,123,15395,252,2155,0.11688311688311688,1,0,13,28077,0,3517,0
0,158,9599,222514,2623,84.79954268292683,1,0,9,22766,1,4014,0
0,127,9,979,726,1.3466299862448419,1,0,7,3905,0,3193,0
0,65,927,399023,1659,240.37530120481927,1,0,12,15117,1,4308,0
0,74,145,3,0,3.0,0,2,15,276,0,1118,0
0,117,79709,7279,548,13.258652094717668,1,0,12,9559,1,2758,0
0,145,333,100235,315,317.1993670886076,1,0,8,47088,1,2245,0
0,45,2901,1264305,1250,1010.6354916067146,1,0,13,4218,1,4142,0
0,137,6040,1425,732,1.9440654843110505,1,0,13,347745,0,3708,0
0,47,102,0,0,0.0,0,4,14,158,0,1083,0
0,134,3492,26,37,0.6842105263157895,1,0,8,3703,0,1751,1
0,140,16,12,0,12.0,1,0,12,3091,0,1967,1
0,5,4866,3138026,5,523004.3333333333,0,0,14,4329,1,2835,0
0,160,62,80,106,0.7476635514018691,0,0,10,644,0,2019,1
0,156,1237,151,149,1.0066666666666666,0,0,13,4846,0,3468,0
0,7,8647,194,222,0.8699551569506726,0,0,14,6373,0,1744,1
0,7,575,739,3,184.75,1,1,11,6758,0,2053,0
0,55,256,6,0,6.0,0,4,8,70,0,2075,1
0,23,5516,314,0,314.0,1,0,11,6286,0,856,0
0,154,2356,8126,6846,1.1867971374324522,1,1,11,20638,0,4036,0
0,160,1708,3982,1927,2.065352697095436,1,0,9,6887,1,3298,0
0,129,2323,72,0,72.0,1,0,11,3710,0,3032,1
0,97,183,2531780,67,37232.05882352941,1,0,11,8551,1,3498,0
0,7,3011,69,197,0.3484848484848485,0,3,9,3756,0,3229,0
0,93,32552,845675,1094,772.3059360730593,1,0,11,10104,1,4185,0
0,142,0,11,21,0.5,1,0,7,5408,0,4176,1
0,65,415,26,0,26.0,0,0,8,89,0,3439,1
0,101,12196,3902,0,3902.0,1,0,13,2979,0,1643,1
0,7,72990,139,876,0.15849486887115166,1,1,11,4144,0,4529,0
0,7,551,418,195,2.13265306122449,1,0,7,2272,0,3704,0
0,161,12487,4516,5719,0.7895104895104895,1,0,12,13125,1,4529,0
0,124,165,3516738,22,152901.65217391305,1,0,9,3856,1,3867,0
0,7,46841,1799,237,7.5588235294117645,0,0,14,33268,0,3288,0
0,72,4732,1607,2119,0.7580188679245283,1,0,12,149337,0,4067,0
0,160,122767,2811,2409,1.166390041493776,1,0,12,74359,0,2648,0
0,7,4914,49,48,1.0,1,0,11,3489,0,3009,1
1,7,103,2,0,2.0,0,3,9,105,0,3514,1
0,15,476,39,114,0.3391304347826087,0,8,13,17,0,2704,1
0,36,4382,840823,2619,320.92480916030536,1,0,8,25384,1,3583,0
0,20,1776,58,11,4.833333333333333,1,0,11,8716,0,2774,1
0,143,618,675,102,6.553398058252427,1,0,10,16,0,1753,0
1,7,55,39,655,0.05945121951219512,0,3,15,9319,0,1071,1
0,55,128,1,0,1.0,0,0,9,49,0,2851,1
0,7,99,7,3,1.75,1,0,10,5,0,2183,1
0,160,510,2137765,171,12428.866279069767,1,0,10,2727,1,3971,0
0,52,421,0,0,0.0,0,0,10,790,0,1359,0
0,54,15676,402,1411,0.2847025495750708,0,0,13,1348,0,2476,1
0,17,2772,262,300,0.8704318936877077,1,2,14,3503,0,2449,0
0,7,2177,20,0,20.0,0,1,12,3105,0,2940,1
0,78,17553,1708513,1836,930.0560696788242,1,0,5,26016,1,4191,0
0,37,50,5,0,5.0,0,3,12,341,0,1155,1
0,156,348,2780,828,3.353437876960193,1,3,13,4945,1,4204,0
0,151,3421,1302,1731,0.7517321016166282,1,0,14,55585,0,3542,1
0,7,644,7,0,7.0,0,3,11,1062,0,3639,1
0,80,136,2587492,352,7330.0056657223795,1,0,13,66004,1,4051,0
0,7,1077,33,111,0.29464285714285715,0,1,11,1792,0,3558,0
0,76,1519,15672,5901,2.655371060657404,1,0,12,1423,0,3087,0
0,23,319,365564,892,409.36618141097426,1,0,12,37488,0,3100,0
0,23,7430,220,497,0.44176706827309237,1,0,9,10541,0,4433,0
0,7,30005,211,711,0.29634831460674155,0,2,9,3913,0,3609,0
0,7,12,22,28,0.7586206896551724,0,1,15,16,0,2115,0
0,56,504,272,0,272.0,1,0,12,286,0,4061,1
0,20,5319,126,522,0.24091778202676864,1,4,12,4035,0,4141,0
0,29,62811,908,527,1.7196969696969697,1,0,12,62556,0,2269,0
0,55,25,79,365,0.21584699453551912,1,0,15,20761,0,3550,0
0,17,1362,0,22,0.0,0,4,11,1996,0,3563,1
0,131,2709,237,559,0.4232142857142857,1,2,9,10399,0,3330,1
0,7,1104,10,0,10.0,1,0,15,1571,0,4107,1
0,59,33521,192,436,0.43935926773455375,1,0,12,5663,0,3077,0
0,101,4248,201,266,0.7528089887640449,1,0,8,1775,0,3764,0
0,26,2319,850,1006,0.8440913604766633,1,0,13,6929,0,3070,0
0,66,7398,188,890,0.21099887766554434,1,0,6,5662,0,3708,0
0,32,36078,148327,226071,0.656105134647369,1,0,13,232332,0,3977,0
0,158,17723,49594,8739,5.674370709382151,1,0,14,110582,1,3529,0
0,7,10,904,612,1.4747145187601958,1,0,11,14347,0,3969,0
0,73,52,1,0,1.0,0,4,14,276,0,1159,1
0,151,11,631,197,3.186868686868687,1,0,12,8037,1,3142,0
0,52,236,2,0,2.0,0,4,13,437,0,1118,0
0,116,12842,283617,8087,35.06639465875371,1,0,8,146458,1,4242,0
0,146,3621,695,2305,0.30138768430182133,1,0,15,17293,0,3921,0
0,149,15131,194,811,0.23891625615763548,1,4,12,1021,0,3392,0
0,22,41,35,43,0.7954545454545454,0,1,14,1012,0,1869,0
0,7,3562,1143948,1332,858.1755438859715,1,0,8,80866,1,4529,0
0,7,141,0,0,0.0,0,0,11,311,0,1444,0
0,118,164,0,0,0.0,0,0,13,328,0,1273,0
0,30,54,175,141,1.232394366197183,1,0,10,6595,0,3874,1
0,84,64,21,138,0.1510791366906475,0,3,12,217,0,1754,1
0,67,625,37,0,37.0,0,2,7,137,0,3446,1
0,147,38006,2070,1643,1.2591240875912408,1,0,15,19916,0,3590,0
0,55,25205,403,0,403.0,1,0,14,5606,0,3335,1
0,111,25076,1367,1472,0.9280380176510523,1,0,8,16388,0,4410,0
0,108,5064,147,465,0.315450643776824,1,0,7,2779,0,2907,0
0,29,1710,3,63,0.046875,0,0,10,1396,0,1110,1
1,7,6,4,0,4.0,0,0,11,57,0,3287,1
0,108,757,91622,457,200.04803493449782,1,2,10,3487,0,3366,0
0,32,2104,6,12,0.46153846153846156,1,0,11,2889,0,3436,1
